"post"	"labels"	"I"	"N"	"F"	"P"	"post_augmented"
"i have a list of qualities i was wondering if you could help me place into a letter, a cognitive function or a personality type. since it is not a very long list i naturally accept many... </s> on a scale from 1-10 how: 1. happy are you? 5 2. socially skilled are you? 8 3. lazy are you? 4 4. emotional are you? 9 </s> 247154 drew my bosses as superheroes because just taking a picture was too boring :) </s> i hardly ever cried groing up. now i cry every now and then. if movies touch me, especially if someone in the movie gets hurt or very disappointed, i cry. but also sometimes from a happy ending (no,... </s> before knowing anything about mbti, i had an <mbti> boyfriend. we got along fine mostly because we had fun, and could joke about the same things. only problem was, he hurt my feelings all the time. i... </s> i do that too! :d i'm quite often online, though my impression is that esfjs mostly are out with friends. my problem is, i'm not really that popular :p also, my e and s are quite weak, even though... </s> math has always been my favorite subject. probably because it was logical and therefore easy, and also it involves a lot of tidying up (equations and such) which i for some reason have always liked.... </s> i can't answer your question. i don't know the types of all scientists, or even some for that matter. there may be none. that just doesn't prove anything in my opinion. not being a genious does not... </s> to change your sentence slightly: also please point out the significant contributions to the intellectual fields (look at newton (<mbti>) and einstein (<mbti>)) you've made, to confirm the idea that you... </s> i do not have to stroll the internet for an <mbti> genius to reject the statement of esfjs being stupid. it doesn't matter. you are not smart just because newton shared your personality type. i wish... </s> are intps in general extremely judgemental and generalising, or is that just you as an individual? i am sure you don't know the type of every person you meet, and when you meet someone you see as..."	"4"	"0"	"0"	"1"	"0"	"i have a list of qualities i was wondering if you could help me turn into a letter, a cognitive ability or a personality type. since it is not a very long list i naturally accept many... </s> on a scale from 1 - 10 how : 1. happy are you? 5 2. socially skilled are you? 8 3. lazy are you? 4 4. happy are i? 9 </s> they mocked my bosses as superheroes because just taking a picture was too boring : ) </s> she hardly ever cried groing up. now i cry every now and then. if movies bother me, especially whenever someone in the audience feels hurt or very disappointed, i cry. but also sometimes from a happy ending ( no,... </s> before learning anything about mbti, you had a [UNK] boyfriend. we got along fine mostly because it was fun, and could joke about the same things. only problem was, he hurt my feelings all the time. i... </s> i do that often! : d i ' m quite often online, though my impression is that esfjs mostly are out with friends. my problem is, i ' m not usually that popular : d also, my e and c is quite weak, even though... </s> math has always become my favorite subject. probably because it was logical and therefore easy, and also it involves a kind of tidying things ( equations and such ) which i for some part have always loved.... </s> i can ' t resist your query. i don ' t know any views of all scientists, or even some for that matter. there may be none. that just doesn ' n prove anything in my opinion. not being a scientist does not... </s> to change your sentence here :... please point out the significant contributions to the intellectual fields ( look at newton ( [UNK] ) and einstein ( [UNK] ) ) you ' ve made, to promote the idea that you... </s> i do not have to stroll the internet for an [UNK] genius to grasp the notion of esfjs being stupid. it doesn ' t matter. you are not smart just because newton shared your personality type. i...... </s> are intps in general extremely judgemental and controlling, or is that just you as an individual? i am sure you don ' t know the type in every person you meet, nor when to meet someone you see as..."
"oh my gosh. husband, i know it's your birthday tomorrow and all but you said you really didn't wanna do anything. now, what you want to do, sprung on me at a time when i have a million things to do,... </s> dear nail polish, stop chipping after 1 day of being on my fingers. it's not cool and it makes you look trashy. sincerely, <mbti> </s> dear kinesiology/health teacher, your classes are complicated and have no rhyme or reason. i have spent this whole semester trying to decipher what it is you wanted us to do for assignments and... </s> i'm 19. i don't know if that helps though. lol. </s> let's see... -chipotle burrito -my nails to get done -my hair to get done -coffee -food -for the semester to be done -to get paid again (2 more weeks lol) -to get some replies to the threads... </s> i didn't read the book prior but after i saw the movie, i bought the book and now i'm reading it. oh wow. the movie was so amazing to me. i cried when rue died. the music was just...*drools*. i loved... </s> ah! that's so hard. i love each one in their own way. i think phoebe, if i had to choose. she so free-spirited and funny without even knowing it. :)))) </s> folding chair by regina spektor </s> last movie i watched in theaters was, i believe, wrath of the titans...and i have no idea what it was about. i wasn't paying attention. lol. </s> i hate watching myself on video around other people. i can watch myself alone though. i feel i look goofy and out there and awkward. :o </s> bad at first; getting better now. :) </s> i am listening to a lot of regina spektor station on pandora. also disney channel stars because their songs put me in a happy mood because disney channel was a happy part of my childhood. </s> yeah this happens to me often. not just with conversations though. with memory in general. especially with names. but i try to hide my knowledge. i don't want to freak people out. i act dumb. bad on... </s> does anyone else have these periods of strong emotion that make you feel trapped in life? every few weeks or so, i feel like life is just not enough and get so sad because there's no where else to go..."	"4"	"0"	"0"	"1"	"0"	"oh my gosh. husband, i know it ' s your turn today and all but you said i really didn ' t wanna do either. now, what you want to know, sprung to me at a time when i have a million things to do,... </s> dear nail polish, stop chipping after 1 day of makeup on my fingers. it ' m not pretty and it made you look trashy. sincerely, [UNK] </s> dear teacher / music educator, your classes are complicated and have no rhyme or reason. we have spent this whole semester trying to decipher what it is you wanted us both do for assignments and... </s> i ' m 19. i wouldn ' t know if that helps though. lol. </s> lets ' s see... - the school - my nails to get done - and hair to get done - coffee - food - for the semester to be done - to get out again ( 2 more weeks now ) - to get some replies to the threads... </s> i didn ' t buy the book... but after i saw the movie, i bought the book and now i ' m reading it. oh wow. the movie was really amazing to me. i cried and it died. the film was just... * drools *. i mean... </s> yes! that ' s so hard. i love each child in their own way. i think phoebe, if i have to choose. she so free - spirited and funny without even knowing it. : ) ) ) ) </s> folding chair by regina spektor </s> last show i watched in theaters was, please believe, wrath of the titans... and i had no idea what it was about. i wasn ' t paying much. lol. </s> i hate watching myself on video around other people. i can watch myself too though. but feel i look goofy and out there and awkward. : o </s> bad at first ; getting better now. : ) </s> 1 am listening to the lot of regina spektor station on pandora. also disney channel stars because their songs put me in a happy mood because disney channel were a happy part of my childhood. </s> yeah that happens to me often. not just with conversations around. with memory in general. especially the names. but i try to hide my knowledge. you don ' t want to freak people out. i act dumb. bad on... </s> does anyone ever have these periods of strong emotion that make her feel trapped in life? every few weeks or so, i feel like life were just not enough and get so sad that there ' s no where out to go..."
"i find the <mbti> quite sensitive. by this i mean if they think they can help you with a problem they will. they are also willing to stand up for something they believe is the right thing to do and are... </s> i'm an <mbti> and scored 15. i am very sensitive and aware of others emotions, and physical states. i absolutely cannot stand to see animals in any type of confusion or pain....it affects me so deeply... </s> i think being an <mbti> sets you up for loneliness. there is a lot of depth to what we feel and not a lot of friends i can truly confide in on a regular basis. </s> in general i like isfjs. however, i like them at a distance. if the relationship is too close i start to sense they are talking about me behind my back or trying to undermine me. my experience with... </s> i have read descriptions of what members on here consider an <mbti> and they sound more like <mbti>, <mbti> or <mbti> to me. i honestly think they are being mistyped. a number of times male members describe... </s> i think <mbti> fits the best....but is still lacking. i would be a solid <mbti> but i score very highly on th e when doing mbti testing. i also have a preference for te. i appreciate it and am drawn to... </s> your profile pic is very <mbti> like as well (feminine, beautiful, based on a story from someone's childhood). </s> i don't think mbti is enough for me. i use si the most of all my functions. based on this i could be an <mbti>...and sometimes tested as one in terms of cognitive function tests. esfjs use more ne... </s> i'm an <mbti> and can relate to 90% of this. you sound like an <mbti> who has well developed se as well as si. </s> i know an enfps who talks a lot like the <mbti> but does not have the same type of filter.....hence my guess that the op is describing an <mbti>.'"	"4"	"0"	"0"	"1"	"0"	"i find the [UNK] quite sensitive. by this i mean if i think they can help you with a problem they will. they were also willing to stand up for whatever they believe is the right thing to do and are... </s> i ' m an [UNK] and scored 15. i am highly sensitive and aware of others emotions, and mental states. i absolutely cannot stand to see myself in any type of pain or pain.... it affects me so greatly... </s> we think being an [UNK] sets you up for loneliness. there is no bit of depth to what we feel and not a lot of anyone i can truly confide in on a regular basis. </s> in reality i prefer isfjs. however, i like it at a distance. if the relationship is too close i start to sense they are talking about me behind my back or trying or undermine me. more experience with... </s> i have read descriptions of what members on here are an [UNK] and they sound more like [UNK], [UNK] or [UNK] with me. but honestly hope they enjoy being mistyped. a number of times male members describe... </s> i think [UNK] fits the best.... but is i wrong. there could be a solid [UNK] but i score very highly on th e when doing mbti testing. i also have a preference in te. i appreciate that and am drawn to... </s> your profile pic is very [UNK] shaped as well ( feminine, beautiful, take on a scene from someone ' s childhood ). </s> and don ' t believe mbti is enough for me. i use si as name of all my functions. based upon this i could be an [UNK]... and sometimes tested as one in terms of cognitive function tests. esfjs use more ne... </s> i ' m an [UNK] and can listen to 90 % of this. you sound like an [UNK] who has well as se as well as emotions. </s> i know an enfps who talks a lot like this [UNK] but does not have the same type of filter..... hence you guess that this op is describing a [UNK]. '"
"i stopped playing with my digimon action figures when i was 14. </s> 9/10 it makes me think of what am i doing in my life. </s> @februarystars type 7 <mbti> you are very rare. my final conclusion is that you are <mbti> but you exhibit <mbti> behavior with people you trust and especially with people who you find harmless... </s> welcome @steffy this is your new home. <mbti> forum- the visionaries </s> one thing we know is that you are a strong 7. this subforum should have plenty of answers for you. type 7 forum - the enthusiast type 1: ixxj type 2: exfx type 3: exxj type 4: ixfx type 5:... </s> did you see happen to see a number like this under your results? 46502 can you take the test immerse suggested, this will really help out alot. keys 2 cognition - cognitive processes </s> i actually understand it lol. lets see.. 1.) hmm, do you usually become obsessed with something you are trying to figure out, and forget to eat and drink water? 2.) what type of music do... </s> @februarystars well being shy and not shy doesnt mean introverted or extroverted. entps are the shyest of the extroverts. introverted= get energized by being alone, drained being around... </s> which one sounds more like yourself? judging (j) i use my decision-making (judging) preference (whether it is thinking or feeling) in my outer life. to others, i seem to prefer a planned or... </s> how do/did you take notes at school? are you a messy or neat person? </s> i reading. although if i read late at night it makes me that much sleepier. sitting in a coffee shop and writing. researching. all of this stimulates and strengthens my mental state. n </s> i beleive you are <mbti>, i am 90% sure. this is classic <mbti>, we love novelty, are comfotable around strangers, and get energized by people. </s> <mbti> here, welcome to the clan. your new homebase is below. <mbti> forum- the visionaries same here, and i suspect others do the same. </s> people that think that just because they are good at call of duty they should join the army make chuckle."	"4"	"0"	"0"	"1"	"0"	"i stopped messing with my digimon action figures when i became 14. </s> 9 / 10 it makes me think about what am i doing in my bedroom. </s> @ [UNK] type 7 [UNK] you are very rare. my first conclusion is that you are [UNK] because you exhibit [UNK] behavior with people you trust and especially those people who you find harmless... </s> welcome @ steffy house as your new home. [UNK] forum - the visionaries </s> one thing we remember is that we are a strong 7. this group may have plenty of answers for you. type 7 forum - the enthusiast type 1 : ixxj type 2 : exfx type 3 : exxj type 4 : ixfx type 5 :... </s> did you see happen to see a number like me under your results? 46502 after i take the test immerse suggested, this will also help out alot. chapter 2 cognition - cognitive processes </s> i actually understand it lol. and see.. 1. ) so, do humans usually become obsessed with something you are trying to figure out, and forget to eat and sip water? 2. ) what type of music do... </s> @ februarystars well being shy and not shy doesnt mean introverted or extroverted. you are the lowest of the extroverts. introverted = getting nothing from being alone, drained being around... </s> which person sounds more of yourself?... ( j ) i place my decision - making ( judging ) preference ( whether it is thinking or otherwise ) in my outer life. to others, i seem to prefer a planned or... </s> how do / did you take notes at school? are things a messy or neat mess? </s> i reading. although if i read late at night it makes me feel way sleepier. sitting in a flower shop and writing. researching. all of this stimulates... strengthens my mental state. n </s> i believe you are [UNK], but am 90 % sure. this is classic [UNK], we love novelty, are comfotable around strangers, and are energized by people. </s> [UNK] here, welcome to the clan. your new position is below. [UNK] forum - all visionaries are here, and i see others do the same. </s> people who think that just because they are good at call of service they should join the army make chuckle."
"has anyone given any further thought to sam's or dean's enneagram? i know it was a topic on here a few years back but i can't find any recent discussion of it. anyway, so i thought i'd make a few... </s> interesting question. if i'm alone for a day (without interacting with anyone i the real world) i'll absolutely hate it. its not so much that i don't have my own thoughts and musings: i just need to... </s> odd questions but i see the points you're getting at..... all of these require a lot of knowledge about the trains and their occupants.... how would i know the hammock man was on the train? did i... </s> this bit rings true for me and, i imagine, most high fe users: because of their chameleon quality, they will embody whatever their delicate gyroscope tells them to embody at any given time. infjs... </s> i just finished series one about a week ago! just as the new series has started which i won't be able to watch..... i clearly suck. anyway, awesome series. i would post my thoughts about the... </s> i agree with most of these. and i feel the same way about aragorn.... he seems like some weird <mbti>/<mbti> mash-up. i might be inclined to think boromir as an fe-dom just because of his manipulative... </s> this seems like inferior fe at work. i too have thoughts like this but as an fe-dom, i can compare them with my environment and know that i'm being irrational. inferior fe is somewhat detached... </s> basically what others have said, if i got to the point when nobody cared about me and there was no way that i could see of meeting new people, i might reach a stage of considering it. however, i... </s> lette 9w8-7-3 so/sx apa <mbti> 714? atenea <mbti> 5w4 sx/sp axwell 3w4 sp/so bathilda <mbti> 5w4 so/sp 593 blue flare <mbti> 7w8 sx/so cerenach <mbti> 6w5? sx/sp charlie.elliot <mbti> 9w1 so/sx choice..."	"4"	"0"	"0"	"1"	"0"	"has anyone given any further thought to sam ' s or dean ' s enneagram? i know it was a topic on here a few years earlier so i can ' n find any recent mentions of it. anyway, so we thought i ' d make a few... </s> interesting question. if i ' m alone for a day ( without interacting with anyone i the real world ) i ' ll absolutely hate it. but not so often that i don ' tt have my own thoughts and actions : i just need time... </s> odd questions but i see the points you ' re getting at..... all of these require a lot of knowledge about the trains and their movements.... how do we know the hammock man while driving the train? did i... </s> this fact rings true between me and, i imagine, most high fe users : because of their chameleon quality, they will have everything their delicate gyroscope enables them to embody at any given time. infjs... </s> you just finished series one about a week ago! just as the new series has started which i won ' ll be able to watch..... i will suck. anyway, awesome news. i would post my thoughts about the... </s> i agree with most on these. and i think the same way for him.... he looks like some weird [UNK] / [UNK] mash - up. i might be inclined to think boromir as some fe - dom just because of his manipulative... </s> this seems like inferior fe at all. i too have thoughts about this but as an ex - dom, i can compare them with my environment and know whether i ' m being irrational. inferior fe is somewhat insane... </s> basically the others have said, if it got to the point when nobody cared about me and there was no way that i should see of meeting new people, i will reach a stage of considering it. however, i... </s> lette 6 - 7 - 3 so / sx [UNK] [UNK] ？? atenea [UNK] 5w4 sx / sp [UNK] 3w4 sp / so bathilda [UNK] 5w4 s / so 593 blue flare [UNK] 4 sx / so cerenach [UNK] 6w5? sx / sp j. elliot [UNK] 4 so / sx choice..."
"i hope this helps some of you esfjs understand us better. especially you @keepingitclassy [/quote] hey, like i said in my post, the remarks i gave were about intps that i knew. the examples you... </s> while that may be the case, it would still be nice to hear about how the conversation about the mbti with your <mbti> started out. do you remember how you first brought up the topic? that's really what... </s> lol thank you for this, i had a good laugh. xd </s> i know how to get to them once they get to that point hahahaha. if you get them to take the test, it's easy, i mean how did you convince them to take the test? i find most very strong esfjs to be... </s> hey guys, here's my question. (and this applies to everyone, not just esfjs, because maybe you are or know someone who brought an <mbti> to see the light so to speak, with the mbti) how were you... </s> my life... now so good thanks to this lol. many thanks! </s> why not? *cracks knuckles* response time. selena gomez is lame/ wack whatever --> i don't follow her socially, but i admit i enjoy some of the remixes to her songs, never the originals mind you,... </s> hahaha yes! i love your response petit, even i say that partially if not mostly because of that last sentence xd very good insights, it was my feeling that youth was a factor, but i think the... </s> first of all omg zdd why do i not have a friend like you! so jeallouuusss! i got screwed though, very academic environments tend to be nt heavy so i get no love xd. that being said, gift ideas:... </s> first of all, god bless you hahahaha. going along with lenabelle, i'd look for ways of getting her out there, sneakily. lenabelle gave some great ideas, but as much as we love socializing in general,... </s> i really love the show, personally. i don't have time to just sit down and watch tv or a movie alone anymore, so the only opportunities i have to do so would be at a party or get together with..."	"4"	"0"	"0"	"1"	"0"	"i hope this helps some of you esfjs understand us better. especially you @ keepingitclassy [ / quote ] hey, like we said to my post, those remarks they gave were all intps that i knew. the examples include... </s> while that may be the case, it would still be nice to hear about how the conversation about your mbti with your [UNK] started out. do you remember when you first picked up the topic? here ' s really what... </s> please thank you for this, i had a good day. xd </s> i know how to get to students once they get to that point hahahaha. if you get them to take the test, it ' s simple, i mean how would you train them to take the test? i find most very strong examples to be... </s> sorry guys, here ' s my question. ( so this applies to everyone, but just esfjs, and maybe you are or know someone who brought an [UNK] to see this light so to speak, with the mbti ) how were you... </s> dear heart... now so good thanks to this lol. many thanks! </s> why not? * cracks knuckles * about time. selena gomez is lame / wack whatever - - > i don ' t follow her socially, but i admit i enjoy some of her remixes to your name, never the originals mind you,... </s> hahaha yes! i await your response petit, may i say that partially if not mostly because of my last sentence xd very good insights, it was my feeling that youth were a factor, but i love the... </s> first of course omg zdd why do i even have a friend like you! so jeallouuusss! i got screwed though, very academic they tend towards be nt heavy so i get a love xd. that i said, gift ideas :... </s> first of all, god bless you girls. going along for lenabelle, i ' d look for ways of getting them out there, sneakily. lenabelle gave some great ideas, but very much as we love socializing in general,... </s> i really love the show, personally. i don ' t have time to even lie down and watch tv or a film alone anymore, so the only opportunities i have to do that would be at a party or get involved with..."
"'why not? </s> any other esfjs originally mistype as an nfp? i think that's increasingly common across typology communities, with the sensor hate and all. </s> hello again. thanks for all your help. i know this is late; it's been quite busy with finals and such. this order is tentative, and some were really close, but here's the order i could come up with... </s> of the j functions, i'd say it would be: fi>ti>fe>te or fi>fe>ti>te. of the p functions i think it goes: si>ne>ni>se </s> the esfjs on this site are lovely. i'm generally shy or a bit wary on big sites like this, but you all have managed to make me smile and feel just a little bit at home. <3 </s> i am pursuing a career in elementary education! </s> thank you for the mention! <3 i am unsure of my <mbti> typing (i may be <mbti>) but i appreciate the mention and will answer the questions. 1. what is your favorite food? fettucine with alfredo sauce.... </s> eh, i don't think so. it just seems that way because it's so widely valued by society above most all else. i don't really believe in superior disciplines. it's all important, y'know? </s> oh, i do that. a lot, actually. sometimes i find that mid-sentence, i come up with something different and say that. it's like i start off with half a sentence and my mind gives me something to... </s> thinking and reflecting is certainly natural to me, and i don't find it boring at all. while i love music and i listen to it frequently, i couldn't handle it forever. i once knew a girl who listened... </s> dogsoup ah, thank you! this puts me...right between those two. around my close friends i certainly act/feel/seem like your <mbti> friend. i place an enormous amount of value on inspiration and symbols... </s> creative: this is basically the main reason i chose ntp of the choices. i consider myself, and other people consider me to be, very creative. i try to be creative in all i do. i put my own mark on... </s> i think sfjs can be extraordinarily quirky or random. much more than they're given credit for. </s> thank you, this made me happy! <3"	"4"	"0"	"0"	"1"	"0"	"' why me? </s> any other esfjs originally defined as an nfp? i think that ' is increasingly common across all communities, with the sensor hate and all. </s> hello again. thanks for all those efforts. i know this is late ; it ' s been quite busy with finals and such. this order is tentative, and you were really close, but here ' s the order i will come forward with... </s> of the j functions, i ' d say it would be : si > ti > fe > te or fi > fe > ti > te. of the p functions my guess it goes : si > fi > ni > se </s> the esfjs on this site are lovely. i ' m generally shy or a bit lonely on big sites like this, but them all have managed that make me feel and feel just this little bit at home. < 3 </s> i am pursuing a career in adult education! </s> thank god upon the mention! < 3 i am unsure of my [UNK] typing ( i may be [UNK] ) but i appreciate his mention and will answer the questions. 1. what is your special food? fettucine with soy sauce.... </s> eh, we don ' t expect so. it just seems that way... it ' s so widely valued by society above most all else. we wouldn ' t really believe in superior disciplines. it ' s all important, y ' know? </s> oh, i do that. a lot, actually. sometimes i find that mid - sentence, to make up for something different and say that. it ' s like i started off with half a sentence and my mind gives me something to... </s> thinking and reflecting is certainly natural to me, and i don ' t think it natural at all. while i love music and i listen to it frequently, it couldn ' t handle it either. i once knew a girl who listened... </s> dogsoup..., thank you! this puts me... right between these two. around my close friends i often act / feel / think like your [UNK] friend. i place an enormous amount of value on inspiration and symbols... </s> creative : this is basically a main why i chose ntp of the choices. i consider myself, as other people consider me could be, very creative. i try to be creative in all i do. i put my own mark on... </s> i think sfjs can be extraordinarily quirky or random. much better than i ' re given credit for. </s> damn you, this made me happy! < 3"
"crazy, stupid, love and the break-up (they are too much like my life) </s> smashing pumpkins - siamese dream bon iver florence + the machine jimi hendrix - are you experienced? nirvana - nevermind pearl jam - ten third eye blind - third eye blind bush - sixteen... </s> i've known my <mbti> man for 23 years and we've been together as adults for the last 10. he says he's always felt it and would always show me, but it took him 8 years (and me leaving him) for him to... </s> my mom is an <mbti>. as an <mbti>, i do not want children. i would smother them with my love. </s> i'm an <mbti> with a master's in education administration. my s/o is an <mbti> with a high school diploma. we are an odd pair as far as generalizations are concerned. </s> self </s> the master, babel... </s> i am a sophomore english teacher at a 6a high school. i feel very fortunate because i am absolutely in love with my job. i also have my master's to be an elementary - high school principal - just not... </s> loveisart.com </s> it has been my experience that *cough* <mbti>;s *cough* are sex machines... </s> best female friend - <mbti>, best male friend - <mbti>, soulmate/true best friend - <mbti> </s> thanks squids! glad to meet you. </s> he's always been a knight in shining armor. he thinks i'm a much better person than i am and is proud. he has put up with my mom's crap for going on 40 years and loves her anyway. </s> i'm a lover of people, believe me, but my <mbti> man has definitely rubbed off on me over the past 23 years because i agree with lots of these! :) </s> <mbti> men, help me!! <mbti> female here in a committed but rocky 10 year relationship with an <mbti>. a male friend of mine (<mbti>) whom i had a relationship with when i was younger, has recently come back... </s> *waves* - new too man! good luck with your journey. mine is starting out confusing, but excited to gain wisdom and understanding from so many on here who have dedicated lots of time and effort into... </s> lana del rey - born to die album on repeat"	"4"	"0"	"0"	"1"	"0"	"crazy, stupid, love and the break - up ( those are too much like my life ) </s> smashing pumpkins - siamese dream bon iver florence + the machine mike hendrix - are you experienced? nirvana - nevermind pearl bailey - ten third face blind - second eye blind bush - sixteen... </s> i ' ve known my [UNK] man for 23 years and we ' re been together as adults for our last 10. dad says he ' s always felt it and would always show me, but it took him 8 years ( after me leaving home ) for him to... </s> my heart is an [UNK]. as an [UNK], i do still want children. i must smother them with my love. </s> we ' r an [UNK] with an master ' s in education administration. my s / i is an [UNK] with a high school diploma. we are an odd pair as far as generalizations are concerned. </s> । </s> the house, babel... </s> i am a sophomore english teacher at a 6a high school. they feel very special because i am absolutely in love with this job. i also have my master ' s to be an elementary - high school student - just not... </s> smashwords. com </s> it having been my understanding that * cough * [UNK] ; s * cough * are sex objects... </s> best female friend - [UNK], only male friend - [UNK], fictitious / true best friend - [UNK] </s> thanks squids! glad ta meet you. </s> he ' s always been a knight in shining armor. he thinks i ' m a much better person than he am and is proud. he has put up with my father ' s crap for going on 40 dates and loves her anyway. </s> i ' m a lover of people, believe me, but my [UNK] man name definitely rubbed off on me over the past 23 minutes because i belong with lots of people! : ) </s> [UNK] lord, help me!! [UNK] female here in our strong but rocky 10 year relationship with an [UNK]. a dear friend of mine ( [UNK] ) whom i had another relationship with when i was younger, has recently come back... </s> * waves * - yours too man! good luck with your mission. mine is starting out confusing, but trying to gain wisdom and understanding from so many on here who have dedicated lots their time and effort into... </s> lana del rey - ready to die album on repeat"
"as far as i'm concerned, everything is awesome. even when i travel, i don't really see a need to go to all the best tourist attractions. i just like taking in the ambiance.'"	"4"	"0"	"0"	"1"	"0"	"as far as i ' m concerned, life is good. but when i travel, i don ' t really see a need to go to all the best tourist places. i just like taking over the ambiance. '"
"i love these things so much. personalikitty: mbti cat edition (part 2!)'"	"4"	"0"	"0"	"1"	"0"	"i love my things so much. personalikitty : your cat edition ( part 2! ) '"
"i think sfjs can be extraordinarily quirky or random. much more than they're given credit for. </s> thank you, this made me happy! <3 </s> i've been investigating the functions for about 2 years now. unfortunately i was supplied mostly with stereotypical misinformation until just a few months ago. i'm still learning. i always thought i... </s> sure it would fit. i don't relate to being organized at all, but the organized thing is kind of fading out, i think. i'm not methodical or decisive. so if you're going by organized vs haphazard, i'll... </s> in typical 6 fashion, i am questioning my type. i thought i was <mbti>, but i realized i'm just not n enough for that. i love me some philosophical discussions, and they're stimulating for a bit, but... </s> <mbti> - hatred </s> my <mbti> brother was pretty rambunctious as a kid. anyways, maybe you're just developing your ni? </s> when you have a wild imagination, but long theoretical discussions just drain the hell out of you. </s> honestly, i could easily see trump as a 3 rather than 8. </s> okay. :) because blooming is taken, could i have auroraswan? </s> name change request - i would like my name changed to: blooming :) </s> hey, thanks guys for your insights! what about their enneagram types? i think my dad is 1w2, not sure about my mom, brother might be 5w6, sister 6w5, 5w6, or 8w9. what do you think? </s> i posted this somewhere else, but it didn't get too many responses. what are the mbti and enneagram types of my family members? dad -orderly -plans ahead and gets things done on time... </s> roselett yeah, thanks for your input! technically this would go in the what's my type forum, but i guess i specifically wanted input from the enfps. :) </s> hi guys! so i'm asking for a little input one last time on my <mbti> or <mbti>. i'm still torn between the two. i could be an <mbti>, but here are the some of the things that make me wonder if i'm more... </s> i got <mbti>. extrovert: 22% sensing: 12% thinking: 50% judging: 56% i'm surprised my s wasn't higher on this. i'm definitely an n."	"4"	"0"	"0"	"1"	"0"	"i think sfjs can get extraordinarily quirky or random. much more than they ' re given permission for. </s> thank god, this made me happy! < 3 </s> we ' ve been investigating the functions for about 2 years now. unfortunately i was supplied mostly with stereotypical characters until just a few months after. i ' re still learning. people always thought i... </s> sure it would fit. i don ' t admit to being organized at all, but the organized thing is kind of fading out, i admit. i ' m not methodical or decisive. so if you ' re going by organized as haphazard, would ' ve... </s> in typical 6 fashion, i am using my strength. you thought i was [UNK], but i guess i ' m just not strong enough for that. i love me some philosophical discussions, and they ' re stimulating for a bit, but... </s> [UNK] - [UNK] </s> [UNK] [UNK] brother was pretty rambunctious as a kid. anyways, maybe i ' re just using your ni? </s> when you have that wild imagination, but long theoretical discussions just drain the fun out of you. </s> honestly, i could easily count trump as a 3 rather than 8. </s> okay. : ) if blooming is taken, could i have it? </s> name change request - this would have my name changed to : blooming : ) </s> wow, these guys for your insights! what about their enneagram types? i think his dad is 1w2, not sure about my mom, he might be 5w6, sister 6w5, 5w6, or 8w9. what do they think? </s> i posted this somewhere else, but you didn ' t get too many responses. what are the mbti or enneagram types of my staff members? dad - orderly - plans ahead and gets things done on time... </s> roselett yeah, thanks to your input! technically this would go in the what ' tis my type forum, although i guess i specifically wanted input from the enfps. : ) </s> hi guys! so i ' m asking for a little input one last time on my [UNK] or [UNK]. ii ' m still torn between the two. i normally use an [UNK], but here are the some... the ones that make me wonder if i ' m more... </s> i got [UNK]. extrovert : 22 % sensing : 12 % happiness : 50 % feeling : 56 % i ' m surprised my s wasn ' n higher on this. i ' m definitely an idiot."
"from interviews and footage i've seen of her we seem to have a very similar temperament (some say she's an <mbti> too,) i like that she's classy and elegant. in no way would i want her life but i like... </s> i love: audrey hepburn. i admire: kate middleton (technically a royal but whatever) tom hanks sandra bullock lauren conrad mariska hargitay tom hiddleston'"	"4"	"0"	"0"	"1"	"0"	"from interviews and footage i ' ve seen of her we seem to have this very similar temperament ( some say she ' s an [UNK] too, ) and think because her ' s classy and elegant. in no way would i want her life but i like... </s> i admire : audrey hepburn. i admire : kate middleton ( technically a royal but married ) tom sawyer sandra bullock as conrad mariska hargitay tom hiddleston '"
"like i said, behavior (i.e. what you spend your time doing) is not an indicator of what type you are. a sensor or intuitive type is a misnomer because everyone has both sensing and intuition,... </s> hmm. i guess you could say that. to me, it is more like expressing sympathy. i don't literally feel the emotions of others, personally. i'm not a super emotional person, so i typically don't feel any... </s> i love answering questions and helping people understand healthy esfjs better! on ne: for me, ne comes in when i'm speaking quite often. i may start a sentence not quite knowing what i'm going to...'"	"4"	"0"	"0"	"1"	"0"	"like i said, behavior ( i. c. what you spend your time doing ) is not an indicator of what type you are. this sensor or intuitive sense is a misnomer because everyone has both sensing and listening,... </s> hmm. i thought you could say that. to them, it is just like expressing sympathy. they don ' ts literally feel the emotions of others, though. i ' m not a super emotional person, so i typically don ' t feel any... </s> i love answering questions and helping people understand healthy esfjs better! on ne : to me, ne is in when i ' m speaking quite often. i may finish a sentence not quite knowing what i ' m going to... '"
"well, i was trying to sleep and i can't sleep so i might as well reply to your message. i think i am such an abnormal 3w2 because of my childhood. i don't think i'd be so reflective and withdrawn... </s> marzipan01--thanks for your message. i am more than willing to talk over my enneagram type with you. i'm afraid it might take a while though! i will write in more detail why i'm thinking i am a...'"	"4"	"0"	"0"	"1"	"0"	"well, i was going to sleep and i can ' t sleep so i may as well reply to your message. i think i had such an abnormal 3w2 because during my childhood. i don ' t suppose i ' d be so reflective or withdrawn... </s> marzipan01 - - thanks to your message. i am less than willing to talk over your enneagram type with you. i ' m afraid it would take a while though! i will write in more detail why i ' m thinking i would a... '"
