"label"	"post"	"post_augmented"
"ESFP"	"wtf am i a cow or what, most of you guys eat like half the amount i do in a day. - overnight oatmeal (oats, water, almondmilk, blueberries, walnuts, cinnamon, vanilla extract) - black coffee -..."	"am wtf cow i a or, what most of you guys eat like half amount the do i a in day. - overnight (oatmeal oats, water, almondmilk, blueberries, walnuts, cinnamon vanilla, extract) - coffee black -. .."
"ESFP"	"my 11 yr old daughter is an <mbti>. do you guys like to argue? my daughter will argue with me until i just want to go jump off the nearest bridge. if i slightly raise my voice then i am yelling at..."	"my yr 11 old daughter is <mbti> an. do you guys like argue to? my daughter will argue with me until i just to want go off jump the nearest. bridge if i slightly raise my then voice am i yelling at. .."
"ESFP"	"<mbti> mine: doc holliday - tombstone (val kilmer) tony soprano - the sopranos (james gandolfini) chandler bing - friends (matthew perry)"	"<mbti> mine doc: - holliday tombstone () val kilmer - tony soprano james the sopranos (gandolfini) chandler bing - friends (matthew perry )"
"ESFP"	"oh trust me, it was quite a bit. the oatmeal bowl and smoothie were both huge and i ate like 2/3 of the pizza which was slightly smaller than regular pizza-sized. i feel like now i should post..."	"oh me trust it, quite was a bit. the oatmeal bowl smoothie and both were huge i and like ate 2 / 3 of the pizza which was slightly smaller than pizza regular - sized. i feel like now i should post. .."
"ESFP"	"i accidentally clicked on this board (never even been on it i don't think) and this was the first thing i saw. i laughed super hard. thanks. 😉"	"i accidentally clicked on this (board never been even on i it don ' t think) this and was the first thing i saw. i laughed super hard thanks. 😉."
"ESFP"	"falling back on typism instead of addressing my recent, and if i don't say so myself- epic post? hmmmmmm. you know, whatever. fi/ti clash, fine. ..."	"back falling on typism instead addressing of my recent and, i if don ' t so myself say - epic? post hmmmmmm. you know, whatever. fi / ti, clash fine. ..."
"ESFP"	"i know that it seems trivial, and it is, but they've been best friends for a while and have recently been fighting/getting jealous with each other over this... it's dumb and i thought it was a good..."	"i know it that seems trivial, and it is, they but ve ' best been friends a while for and have recently been fighting getting / jealous with other each over this. .. it s ' dumb and i it thought was a good. .."
"ESFP"	"i accidentally clicked on this board (never even been on it i don't think) and this was the first thing i saw. i laughed super hard. thanks. 😉"	"i clicked accidentally on this board never (been even it on don i ' t think) and this was the first thing. i saw i laughed super hard. thanks 😉."
"ESFP"	"i can tell what you mean. i like to see it as systems within systems. the mbti captures the person in the loosest sense, the enneagram explains more into why a type 9 <mbti>, for example, may seem more..."	"i can what tell you mean. like i to see as it systems within systems. mbti the the person captures in loosest the sense, the enneagram explains more into why a type 9 <mbti>, for example, may seem. more.."
"ESFP"	"you know you're an extrovert when it's as easy to talk to a complete stranger as it is with your best friend."	"you know you re ' an extrovert when ' it s as easy to talk to a stranger complete as it your is with best friend."
"ESFP"	"so, i was just reading the different types at the child level and i really think my 7 yr old is an <mbti> like me. she can talk even my ear off. which is impressive :) she loves to get hugs and..."	"so, was i reading just the different types at the child and level i really think 7 my old yr is an <mbti> like me. she talk can even my ear. off which impressive is: she) loves to get hugs. and.."
"ESFP"	"i walk fast because i like to walk fast, my steps are pretty big but they themselves aren't particularly hurried. i have long legs for my height, this might be the reason, everyone always tells me..."	"walk I fast because like i to walk fast, my steps are pretty big but they aren themselves t ' particularly hurried. i legs have long for height my, this be the might reason, everyone always me tells. .."
"ESFP"	"hi all, if you've got some spare time and why else would you be on spam world, can you vote on this please more talent in my little finger frenemy face off who is more of a creative genius, simon..."	"hi, all if you ' ve some got spare time and why would else you be on spam world, can you vote on please this more in talent my little finger off frenemy face who is more of a genius creative, simon. .."
"ESFP"	"😆 yeah, i noticed that too lol. actually, i'm an ass-man 🆒. must be the rican in me lol. i'm a sucker for big-boobs too, but then again, anything does it for me lmao. i must say,..."	"😆 yeah, noticed i that too lol. actually, i ' m an ass man - 🆒. must be the rican in me lol. i ' m a for sucker big - boobs too, then but again, does anything it for me lmao i say. must, ..."
"ESFP"	"that's how we 'activate' among other people. we are extroverts after all though all alone we can be very, very different from what you usually see us as"	"' that s how we ' ' activate among other people. extroverts we are after though we all all alone can very be, very different from you what usually see us as"
"ESFP"	"ok... ok... english is not my first language. in fact, english is a foreign language for that i try to practice. but my question is serious. in what other personality type aspergers can be found?...'"	"ok. .. ok. .. english not is my first language. fact in english, a is foreign language for that i try to practice. but question my serious is. what in other personality aspergers type can be found? .. . '"
"ESFP"	"there is a very good reason that the latest star wars film hearkens back to the original star wars (it's the same reason george lucas's ideas for ep.vii were discarded)... the less said about the..."	"there a is very good reason that the latest star hearkens wars back film to the original star wars (it ' the s same george reason lucas ' ideas s for ep vii. were discarded ). . the. less said the about. .."
"ESFP"	"i would rather say egoless people are easily controlled. ego controls the defense mechanisms, and self-identity. which leads to setting personal boundaries. ego diminishing is actually a cult..."	"Would I rather say are egoless people easily controlled. ego the controls mechanisms defense, self and - identity. which leads to setting personal boundaries. diminishing ego is actually a. cult.."
"ESFP"	"cool story bro canada in recent years with my folks, and india when i was barely old enough to remember anything. damn, i'm shocked how much traveling people have done. i have no idea how..."	"cool story canada bro in recent years with my, folks and when india barely i was old enough to anything remember damn. , i ' m shocked much how traveling people have done. i have idea no. how.."
"ESFP"	"hi there :), thanks for replying, i thought my post was too honest. i'm glad you replied and gave a good point of view :). appreciate it :). i haven't commercialized my art yet, i am an artist but..."	"hi there: ), thanks for, replying i my thought post was too honest. i ' glad m and you replied gave a good point view of: ). appreciate it: ). i ' haven t commercialized art my yet, am i artist an but. .."
"ESFP"	"1.) i wear contacts. this is true 2.) forget? about what? i don't remember we are all individuals, anyone can be promiscuous"	"1.) wear i contacts. is this 2 true.) forget about? ? what i don ' t remember are we individuals anyone all can, be promiscuous"
"ESFP"	"this site has a large window which includes the view window (labeled hybrid), and a window at the bottom in which i am currently typing. at the bottom of the screen is a bar which i can slide back..."	"this has site a large window which includes the window view (labeled hybrid) and, a the window at in bottom i am which currently typing. the at bottom of the screen is a bar which can i slide back. .."
"ESFP"	"i don't believe in god. there are not scientifical proofs for showing that god exists. there are a lot of opposite proofs. also, i made a logical choice: i prefered to keep my freedom of spirit...."	"i don ' t believe god in. are there scientifical not for proofs showing god that exists. there are a lot of opposite proofs. also i, made choice a logical: i prefered to keep my spirit freedom of. ..."
"ESFP"	"updates: christopher eccleston - <mbti> david tennant - <mbti> matt smith: <mbti> john barrowman: <mbti> catherine tate: <mbti> freema agyeman: <mbti>, <mbti>, or <mbti>. maybe even <mbti>. whatever she is,..."	": updates eccleston christopher - <mbti> tennant david - <mbti> smith matt: barrowman <mbti> <mbti>: <mbti> catherine tate: <mbti> agyeman freema: <mbti>, <mbti>, or <mbti>. maybe even <mbti> whatever. is, she. .."
"ESFP"	"'the social 9 description fit me better than probably any other description i've ever read, and i've been typed as an so 9 for awhile now, so that's reassuring. 😆"	"' the 9 social description fit me better than other probably any description i ' ve ever read, and i ' ve been typed as so an for 9 awhile now so that, ' s reassuring 😆."
"ESFP"	"your result: <mbti> i think it's very hard for a logically/practically oriented feeler to be able to distinguish the f from an nt combo on tests. this is my theory as to why i keep getting this..."	"your result: <mbti> i think ' it s very hard a for logically practically / oriented feeler to to be able distinguish the from f nt an combo on tests. this my is theory to as why keep i getting this. .."
"ESFP"	"i think esfps can definitely be manipulative, but often it's unintentional. we sometimes underestimate our own abilities to get our way through our emotional mood swings."	"i think esfps can manipulative definitely be, but often ' it s unintentional. sometimes we underestimate own our abilities to get way our our emotional through mood swings."
"ESFP"	"i dont know if this has anything to do with it or not, but he is an assistant professor for one of my college classes. he and i met in january when i started taking the class, he teaches the class on..."	"dont I know has if this anything to do with it or not, but is he assistant an for professor of one my college classes. he and i in met when january i started taking the class, he teaches class the on. .."
"ESFP"	"one of my friend suggested that, but that feels so awkward... how is he going to react if i sent him an electronic message. is he going to avoid making eye contact... etc etc. there's like endless..."	"of one my suggested friend that, but feels that awkward so. .. is he how going to react if i an sent him electronic. message is going he to avoid making eye contact. .. etc etc. there ' s like endless. .."
"ESFP"	"'long story short, i met a girl last week and thought she was pretty cute and had a bubbly personality. our youth group went bowling and me and my <mbti> friend planned to have a kick back after and..."	"Long ' story short, i a met last girl week and thought she was pretty cute had and personality a bubbly. our group youth went bowling me and my and <mbti> planned friend to have a kick back after and. .."
"ESFP"	"i know i'm way, way late to the party but i definitely think <mbti>'s are predisposed to have leftist leanings. of the three <mbti>'s i've known, all had socialist sympathies."	"i know i ' m way, late way to the party i definitely but think <mbti> ' are predisposed s have to leftist. of leanings three the <mbti> ' s i ' known ve, all had socialist sympathies."
"ESFP"	"i didn't explain myself properly on this one. she wasn't eating. at all. lying about having a big breakfast, losing weight, constantly looking anemic. we were all worried. my <mbti> friend and i..."	"didn I t ' explain properly myself on this one she. wasn ' eating t. at all. lying about a having big breakfast losing, , weight looking constantly anemic. were we all worried. my <mbti> friend and i. .."
"ESFP"	"i had two classes today: human anatomy and physiology, and public speaking. the first is going to be really hard; the second will be a fun and easy a. woo! wasn't really excited or nervous, i feel..."	"i two had classes today human: anatomy and physiology, and public speaking. the first is going to be really hard; the second will be a and fun easy a. woo! wasn t really ' excited nervous or, i feel. .."
"ESFP"	"i'm an <mbti> and most of my girlfriends are <mbti>, the difference i have noticed is that the <mbti>'s are quick to speak their mind when someone does something against their value system (like yelling at..."	"i ' m an <mbti> most and of girlfriends my are <mbti>, the difference i have noticed is <mbti> that the ' s are quick to their speak mind when someone something does against value their (system like yelling at. .."
"ESFP"	"i'm not sure if i can really answer. i am what i am...it's nice, i guess, to be 5w4. it certainly relates to the things i want to become and pursue in life. it's like saying if i'm proud that i..."	"i ' m not sure i if answer can really. i am what i am. .. ' it nice s, i guess, to be 5w4. it certainly relates to the things i want to become and pursue in life. it s ' saying if like i ' m proud that i. .."
"ESFP"	"many states don't allow non-felony traffic violations to be considered at all when looking at a person's record. reason being is many counties have traffic laws that're designed to increase revenue..."	"many states don ' t allow non - felony violations traffic to be all at considered when at looking a person ' record s. being reason is counties many traffic have laws that re ' designed to increase revenue. .."
"ESFP"	"<url> i am sorry. omg i am so sorry. but this is one of the funniest things i've ever seen in my life. look at how all those different flabs go flying in..."	"<> url i am sorry. omg i am so sorry. this but is one of the funniest things ve i ' ever in seen life my. look at how all those flabs different go in flying. .."
"ESFP"	"he's cute and a gentleman. but i wish, for now, our friendship or whatever only went as far as the classroom and moved gradually from there. i know it's not how a lot of girls my age are...but that's..."	"he ' s cute and a gentleman. but, i wish for now, our or whatever friendship only went as far as the classroom moved and gradually from there. know i it ' s not how a lot girls of my are age. .. but that ' s. .."
"ESFP"	"interesting. i agree with most of them, now that i look at it, but i don't get why you typed angel and collins the way you did, and maureen is slightly confusing. i see her fi as being very strong,..."	"interesting. i agree most with of, them now that i look at it, but don i ' t why get typed you angel and collins the way you did and, maureen is confusing slightly. i see her fi as very being strong, ..."
"ESFP"	"interesting test. i think my result corresponds with <mbti>. some of it is right, especially the part about my emotions rising after an event has already passed, and preferring action to discussion. ..."	"interesting test. i think my result with corresponds <mbti>. of some it right especially is, part the about my emotions after rising an event already has passed and, action preferring to discussion. ..."
"ESFP"	"i just turned 40 a few days ago, i'm noticing as i get older i'm leaning more toward the introverted side of introverted extrovert. i can still talk up people when the topic is interesting, but i..."	"i just 40 a turned few days ago, i ' m noticing i as older get i ' m leaning more toward the introverted side of introverted extrovert. can i talk still people up when the interesting topic is, i but. .."
"ESFP"	"i think i might be interested in an <mbti> guy so i have a few questions: -do <mbti>'s just casually date several women at once? or do they prefer one monogamous relationship? -are <mbti>'s..."	"i think might i be interested an in <mbti> guy i so have a few questions: - do <mbti> ' just s date casually women several at or once? do prefer they one monogamous? relationship - are <mbti> ' s. .."
"ESFP"	"very insightful post. i could see how infjs with developed ti could look a lot like an <mbti>. only difference to me is that their ni is supported by te: and te arranges data for a personal agenda (it..."	"very insightful post i. see could how infjs ti with developed could look a like lot an <mbti>. difference only to me that is their ni supported by is te: and te arranges for data a personal agenda (it. .."
"ESFP"	"eyesopen and i finally coordinated a time to brilliantly answer some vague questions! (with special guest appearances by my son's hand and eo's cat!) enjoy! :happy: ..."	"I eyesopen and finally a coordinated time to brilliantly answer some questions! vague (with special appearances guest my by ' son s hand and eo ' s cat! enjoy )! :: happy. .."
"ESFP"	"cool thread. (warning, a number of embedded vids ahead) my favorite is ashengrace: a playlist i made for them youtube - ashengrace - coldlight (remix) youtube - ashengrace - seven (remix) ..."	"thread cool. (, warning number a of embedded) vids ahead my is favorite ashengrace: playlist a i for made youtube them - ashengrace - (coldlight remix) youtube - ashengrace - seven (remix ). .."
"ESFP"	"speaking from experience, college is where - if you have a history of troubles like anxiety or depression - issues will start to get to a head. people come out of high school with passions they want..."	"from speaking experience, is college where - if you have a of history troubles like anxiety depression or - will issues to start get to a head. people come of out school with passions high they want. .."
"ESFP"	"haven't seen this movie in a couple of years, but i automatically get an <mbti>/<mbti> vibe because from what i remember, i definitely see him using te and si. he knows exactly what he wants and works..."	"haven t ' this seen movie a in of couple years, i but automatically get <mbti> an / <mbti> vibe because from what i remember i, definitely see him te using and. si knows he exactly what he wants and works. .."
"ESFP"	"haha it really is a real quote although the rule book in question is the one from the game zombiecide so it's not as boring as it sounds at first (the zombiecide rule book has little scenario stories..."	"haha it really a is although real quote the in rule book question is the from one zombiecide the game so it ' s not boring as as it sounds at first (the zombiecide rule has book little scenario stories. .."
"ESFP"	"there are some books on the table and a chair. in front of my room there is a garden as well. overall, it's really a great one."	"there some are books on table the and a chair. front of in my there room is garden a as well. , overall ' it s a great really one."
"ESFP"	"i think he will appreciate me all the way, if he just let me....and stop convincing himself that we are not compatible..."	"think he I will appreciate me all way, if the he just let me. .. . stop and convincing that himself we not are compatible. .."
"ESFP"	"i can't stop laughing <url> love what you did with the last one. gotta agree with your typing of groot."	"i can ' t stop laughing <url love> what you did with the last. one gotta agree your with typing of. groot"
"ESFP"	"<url> agree, this definitely sounds like an <mbti>. let me ask you the following questions (to the op): 1) does she like to think about big questions like what is the meaning of life or what is the..."	"Url <> agree definitely, this like sounds an <mbti>. me let ask you the following questions (to the op) 1:) like does she to think about big like questions what is the meaning of life what or is the. .."
"ESFP"	"<url> eye on the tv cause tragedy thrills me whatever flavor it happens to be like killed by the husband drowned by the ocean shot by his own son ..."	"< url> eye on the tv tragedy cause me thrills whatever flavor happens it to like be by killed husband the by drowned the ocean shot by own his son. .."
"ESFP"	"i'm a sanguine/phlegmatic and my closest type is <mbti> so that's nearly right. i think ericb is right in that as i've matured i've become more able to think if it were me i would want... and that..."	"' I m a sanguine / phlegmatic and my closest type is so <mbti> that ' s nearly right. i think ericb is as right in that i ' matured ve i ' ve become more able to if think it were me i would. want. . and that. .."
"ESFP"	"i'm going into my third year in professional writing. i might go into some communications field for specialization in grad school. from there, i will obtain a ba in music composition."	"i ' m going my into third in year writing professional. i go might into some communications field for specialization in grad school. from there, will i obtain ba a in music composition."
"ESFP"	"qingdom: i had the unfortunate experience of riding in the back seat of a car with a college freshman who had the volume cranked way up. i was sitting back there, sort of out of the mainstream as he..."	"qingdom: i had the unfortunate experience riding of in the back seat a of car a with college freshman who had the volume cranked way up. i was sitting back there, sort of of out mainstream as the he. .."
"ESFP"	"i'm not sure if i can really answer. i am what i am...it's nice, i guess, to be 5w4. it certainly relates to the things i want to become and pursue in life. it's like saying if i'm proud that i..."	"i ' m not if sure i can really answer. i what am i am. .. it ' s nice, i guess, to 5w4 be it. certainly relates to the i things want become to and in pursue. life it ' s like if saying i ' m proud i that. .."
"ESFP"	"^^this right here sounds like a major red flag to me! is he with you because if he can't have her, he'll be with someone sort of kinda like her, but can't fall in love, because it's not the same? or..."	"^ ^ this here right like sounds major a flag red to me! he is with you because if he can t ' have her, he ' ll be someone with sort of like kinda her, but can ' t fall in love, it because ' s not the same or? ..."
"ESFP"	"no, it's not putting words into your mouth, lol. i asked the question: to which you responded with: 😉:kitteh:"	", no it ' not s words putting your into mouth lol, . i asked the question which: to you responded: with 😉: : kitteh"
"ESFP"	"being tired, watching shameless... wanting cinema popcorn & a couple of hundred squid sent from my gt-i9000 using tapatalk 2"	"tired being watching, shameless. .. wanting cinema & popcorn a couple of squid hundred sent from gt my i9000 - using tapatalk 2"
"ESFP"	"a conversation with my <mbti> friend: <mbti>: *sits in silence for fifteen minutes while i do homework* <mbti>: you know, i just got really sad because you know what i just realized? no matter how..."	"a with my conversation <mbti>: friend <mbti>: * sits in silence for minutes fifteen i while homework do * <mbti>: know you, i just got really because you know sad what i just realized? no matter how. .."
"ESFP"	"hi all, if you've got some spare time and why else would you be on spam world, can you vote on this please more talent in my little finger frenemy face off who is more of a creative genius, simon..."	"hi all if, you ' ve got some time spare and why else would you be on world spam, can you on vote this please more in talent my finger little frenemy off who face is more of creative a, genius simon. .."
"ESFP"	"thanks! 😆 i do get impatient if it's some information i need and just want the people to get to the point! and also if it's something i couldn't care less about like cars or..."	"thanks! 😆 do get i impatient if it ' some s information i need and want just the people get to to point the! and also if it ' i s something couldn ' t care about like less cars or. .."
"ESFP"	"in a previous life i was known as colonel tom parker. db ps spread it around. don't spend it all in one place!"	"In a previous life i was known colonel as parker tom. db ps spread it around don. ' spend t it all in one! place"
"ESFP"	"i hate sloan. it makes me sound bad. i don't know if i am good or bad for reals, but come on! it can't be as bad as all that! and as for it being called: sloan, is that because neurotic <mbti>..."	"i hate sloan. it makes sound me bad. i don ' know if t i good am or bad for reals, but come on! it ' can t be as bad as that all! as and for being called it: sloan is, that because neurotic <mbti>. .."
"ESFP"	"<mbti>, <mbti>, <mbti>, <mbti> relationships, compatibility, & the inferior function a.j. / october 26, 2011 despite their x93otherworldliness,x94 intuitive introverts (infjs, infps, intps, intjs) still..."	"<mbti>, <mbti>, <mbti>, <mbti> compatibility relationships, , & inferior the function a. j. / 26 october, despite 2011 their x93otherworldliness, intuitive x94 (introverts, infjs, infps, intps intjs) still. .."
"ESFP"	"that sucks. in my area, there's tons to do within a 30 mile radius (depends if you can commute or drive out for your social life). succeedsocially.com has good tips on social skills and methods..."	". that sucks in area my, there ' s tons to do within a 30 radius mile (if depends you can commute or drive for out your social life) succeedsocially. com has. tips good on social skills and methods. .."
"ESFP"	"hungover....aching... i feel like my legs don't belong to me and my head is caved in sent from my gt-i9000 using tapatalk 2"	". hungover. .. aching. . i. feel like my legs ' don belong t to me and my head is caved sent in from my - gt using i9000 2 tapatalk"
"ESFP"	"this thread is about personality types and personality disorders... take this test <url> paranoid my score: 67% internet average: 50% schizoid "	"this about thread is personality types personality and disorders. .. test take this <> url paranoid my score: % 67 average internet: % 50 schizoid"
"ESFP"	"oh trust me, it was quite a bit. the oatmeal bowl and smoothie were both huge and i ate like 2/3 of the pizza which was slightly smaller than regular pizza-sized. i feel like now i should post..."	"trust oh, me it was quite a bit. the bowl oatmeal and smoothie were huge and both i ate like 2 3 / the of pizza which slightly was smaller than regular pizza - sized. i like feel now i post should. .."
"ESFP"	"generalized anxiety disorder and mild depression. i'm getting better though now that my life is low stress for the time being, i have some good resources to help me handle my probs, i take my med..."	"generalized disorder anxiety mild and. depression i ' m better getting though now my that life low is stress for the time being, have i some resources good help to me handle probs my, i take my med. .."
"ESFP"	"you should definitely seek out professional help before taking advice from strangers, who knows it might not be nothing and it could be just itching. i avoid sex at the moment though, sorry pal i..."	"you should definitely seek out professional help before taking advice from strangers, who knows it might be not nothing it and be itching could just i. sex avoid at moment the, though pal sorry i. .."
"ESFP"	"<url> just stop at that sucks and find someone more interesting to talk to. i don't really want to hear about your shitty day tbh. 😆"	"Url <> stop just at that sucks and find more someone interesting to talk to. i don ' t really want hear to your about shitty day tbh 😆."
"ESFP"	"<- also having dealt with lifelong anxiety, i find that - while easier said than done - sticking to a healthier lifestyle can help minimize symptoms. i'm the kind of person who needs 9 hours of sleep..."	"< - also having dealt with lifelong anxiety, i find that while - said easier done than - sticking to a lifestyle healthier can help minimize symptoms. i ' m kind of the who person needs hours 9 of sleep. .."
"ESFP"	"so, what you're basically saying is that you want to trick yourself into discovering a type by making it convoluted enough that you can't fake it? to me, that begs the question, why is finding a..."	"so, what you ' saying re is basically that you want trick to yourself into discovering by a type making it convoluted enough that you can ' fake t it? to me that, begs the question why, is a finding. .."
"ESFP"	"estjs see me as evil, lazy, and evil esfjs: think i'm weird and creepy istjs: think i'm cute/funny/small-minded isfjs: think i'm 'sweet.' istps: mixed responses"	"estjs see as me, evil lazy and, evil esfjs: i think ' weird m and creepy istjs: think i m ' cute funny / / small - isfjs minded think: ' i m ' sweet. ' istps: mixed responses"
"ESFP"	"but won't falling in love with someone who wants to fall madly in love with you too be worth more than the heartache you're experiencing now? ^ i don't believe in that!^ i don't believe in..."	"But won ' t falling love in with someone who wants to fall madly in love you with too more be worth than the heartache you re ' now experiencing? i ^ don ' believe t in that! ^ i don ' t believe in. .."
"ESFP"	"i don't know if i have add but i'm 23 and actually going for my driver's lesson in a few minutes. i've taken lessons off and on for a long time lol. i was hypervigilant, had problems with my spatial..."	"Don I ' t know have if i but i add ' m 23 and actually going for my ' s driver lesson in a few minutes. i ' ve lessons taken and off on for a long time lol. i was hypervigilant, had problems my with spatial. .."
"ESFP"	"everything happens for a reason - it's an empty saying that holds far less weight than the corpse it's likely being said over. when people say this, all they're doing is rationalizing and cheapening..."	"everything for a happens reason - it ' s an empty saying holds that less far than weight the corpse it ' likely s being said over when. this people say, all they ' re doing is and rationalizing cheapening. .."
"ESFP"	"i was joking to maybe get you to smile. :p in my experience, people who say that kind of stuff are only trying to brighten your day and maybe get you to consider going to church if you don't..."	"i was joking to maybe get you smile to. in: p my, experience people who say kind that are of stuff only trying to brighten your day and maybe get you consider to going to if church you don t '. .."
"ESFP"	"when people do something that is obviously illogical or for no reason than to spite another person. when people don't use their brains."	"when do people that something is obviously or illogical than for no reason spite to another. person people when don ' t use their brains."
"ESFP"	"in a previous life i was known as colonel tom parker. db ps spread it around. don't spend it all in one place!"	"in previous life a i known was as colonel tom parker. db it ps around spread. don t ' spend all in it one place!"
"ESFP"	"i can practically feel the underlying resentment radiating through my screen in your posts about sees, lol."	"i can feel practically the underlying radiating resentment through my in screen your posts sees about, lol."
"ESFP"	"i used to be like that -- my mind would just shut down because of numbers overload. it just sounded so complicated. but now i actually want to know what i can about money so i can manage it better,..."	"i used be to like that - - mind my just would because shut down of overload numbers. just it sounded so complicated. but now i actually want to know i what can about money so can i manage better it, ..."
"ESFP"	"cassie... do you feel more secure beginning a relationship before you have physically met a person because you are insecure about your appearance? men can smell insecurity and it can be easily taken..."	". cassie. . do you more feel secure relationship beginning a have before you physically met a person because are you about insecure your appearance? men can insecurity smell and it be can easily taken. .."
"ESFP"	"do you find the <mbti> personality attractive? (i guess this is more individual based not type based but i was just wondering). if you are interested in a girl, will you go for her and pursue her?..."	"you find the do <mbti> attractive personality? i (guess this is individual more based type not but based i was just wondering ). if you are in interested a girl, will you go for and her pursue her? ..."
"ESFP"	"i suppose the mutual attraction and sexual tension could amount to some of the coldness and likelihood of taking minor disagreements too seriously. where it's platonic or not mutual (on my end), my..."	"i the suppose mutual attraction and tension could sexual to some amount of the coldness and likelihood of minor taking too disagreements. seriously where it ' s platonic not or mutual (my on end ), my. .."
"ESFP"	"me 2! for a very long time i always thought ohh nobody flirts with me ;/ blablalba..like that .. then few years later when i understood this flirty thing better i realized that plenty of guys had..."	"2 me! for a very long time i always thought ohh nobody flirts with me; / blablalba. like. that. . few then years later when understood this i thing flirty better i that realized of plenty guys had. .."
"ESFP"	"interesting idea! while it would be hard to argue that the prequels are better than the originals, i do think their flaws are exaggerated. sure they have issues but i think the source of the..."	"interesting idea while! it would be hard to argue prequels that the are better than the originals, do i their think flaws are. exaggerated they sure have issues i think but the of source the. .."
"ESFP"	"i can't stop laughing <url> love what you did with the last one. gotta agree with your typing of groot."	"i can ' t stop <url laughing> what love you did with the one last. gotta agree with typing your of. groot"
"ESFP"	"anyway, if there are esfps / estps with asperger syndrom, what are their symptoms? and their social behavoir? i have doubts that an e with as would behave like an i."	"anyway, if are there esfps / with estps asperger, syndrom what are their symptoms? and social their? behavoir i have doubts an that with e as would i behave like an."
"ESFP"	"while i don't deny the existence of white privilege, i don't see how driving oneself to assume all white people as evil and oppressive will help matters any further if you're of ethnicity in this..."	"while don i ' t deny the of existence white privilege don, i ' t see driving how oneself to all assume white people as and evil will oppressive help matters any further if you ' of re ethnicity in. this.."
"ESFP"	"i do feel suffocated without socializing, but its normal to go for a long time without it. speaking of which, all i did was practice guitar religiously and surf the internet for about 3 weeks....that..."	"i do without feel suffocated socializing but, normal its go to for a long without time it. speaking of which, all i was did practice guitar religiously and surf internet for the about 3 weeks. .. .. that.."
"ESFP"	"'i'd consider it. :) could you explain a little more of what you mean by that? what did i say that makes you think so?"	"' i ' d consider it. : could) you explain little a of more what you by that mean? what did i say makes that think you? so"
"ESFP"	"eh, just the jrpg has that grind that i definitely don't like and i definitely don't play games for the story or the character development, as i'm sure you were aware. i don't mind a good story,..."	"eh just, jrpg the has that grind that i don definitely ' t like and i definitely don ' t play games story for the the or character development, as i ' m sure you were. aware i don ' a t mind story good, ..."
"ESFP"	"i dunno about other esfps but i don't like to rank friends or anything like that. i feel like we're all just travelers on the road of life, no one's above or below anybody else. so, yes i *want* to..."	"i dunno other about but esfps i don ' t to rank friends like or anything like that. i feel like we ' all re travelers just the on road of life, one no ' s or above below anybody else. so, yes i * want * to. .."
"ESFP"	"you should definitely seek out professional help before taking advice from strangers, who knows it might not be nothing and it could be just itching. i avoid sex at the moment though, sorry pal i..."	"seek you should out definitely help professional before taking from advice strangers, who knows it might not be nothing it and could just be itching. i sex avoid at the though moment, sorry pal i. .."
"ESFP"	"you sound a lot like me and what i'm going through right now in my recent job (coming from being an office assistant for an inspector in one town, to a new inspector in a different town). i pretty..."	"you sound a like lot and me what i ' m going through right now in my recent job (coming from an office being assistant an for inspector in town one, to a inspector new in a different town) i. pretty. .."
"ESFP"	"i really, really wish i could 'get' screamo. :< it's not because i haven't given it a shot. i don't know what it is. i just can't enjoy it. i wanna say it's because it seems like it tries too hard to..."	"i really, really wish i ' could get ' screamo. : <it ' s not because i ' haven t given it a shot. don i t know ' what it. is i just can t ' enjoy it. i say wanna it ' s because seems it like it tries too to hard. .."
"ESFP"	"i think esfps can definitely be manipulative, but often it's unintentional. we sometimes underestimate our own abilities to get our way through our emotional mood swings."	"can I think esfps definitely manipulative be, but it often ' unintentional s we. sometimes underestimate our own abilities to our get through way our emotional swings mood."
"ESFP"	"no, but if you're doing back flips of fucking joy after discovering your type, i'd seriously doubt you typed correctly."	", no but you if ' re doing back fucking flips of after joy your discovering type, i ' seriously d you doubt correctly typed."
"ESFP"	"hahaha amazingly. :) honestly he's the best thing that ever happened to me. being a t and not caring as much about people (and being insanely curious), he forces me to grow and get over myself. i..."	"amazingly hahaha. :) honestly ' he the best s that thing ever to happened me. being a t and not as caring much about people (and insanely being curious ), forces he me to and grow get over myself. i. .."
"ESFP"	"thanks for all the responses. i am not going to quote them all but will say a little something. my husband is a great guy he knows my interests and sometimes we do take trips instead of gift..."	"thanks for all the responses. i am not going to quote them will all but say a little. something husband is my great a guy he my knows interests and we do sometimes take instead trips of gift. .."
"ESFP"	"it goes like this: as suggested in the song, there's no use trying to fight public opinion of your own identity whether they are wrong or right. first of all, no matter what you do they're going to..."	"Goes it like: this as suggested the in song, ' there s no use trying to fight opinion public your of own identity whether they are wrong or right. first of all, no matter what you do they ' re going to. .."
"ESFP"	"very insightful post. i could see how infjs with developed ti could look a lot like an <mbti>. only difference to me is that their ni is supported by te: and te arranges data for a personal agenda (it..."	"very post insightful. i could see how infjs developed with could ti look a lot like <mbti> an. only difference me to is that ni their is supported te by: and te data arranges for a personal agenda (it. .."
